Driver,DriverNumber,LapNumber,LapTime,Stint,Compound,TyreLife,FreshTyre,Sector1Time,Sector2Time,Sector3Time,IsAccurate,PitOutTime,PitInTime,Round,EventName,LapTime_Seconds,Sector1Time_Seconds,Sector2Time_Seconds,Sector3Time_Seconds
ANT,12,29.0,0 days 00:01:36.381000,2.0,HARD,19.0,True,0 days 00:00:25.583000,0 days 00:00:29.116000,0 days 00:00:41.682000,True,,,2,Chinese Grand Prix,96.381,25.583,29.116,41.682
ANT,12,30.0,0 days 00:01:36.166000,2.0,HARD,20.0,True,0 days 00:00:25.389000,0 days 00:00:29.103000,0 days 00:00:41.674000,True,,,2,Chinese Grand Prix,96.166,25.389,29.103,41.674
ANT,12,31.0,0 days 00:01:36.108000,2.0,HARD,21.0,True,0 days 00:00:25.417000,0 days 00:00:28.996000,0 days 00:00:41.695000,True,,,2,Chinese Grand Prix,96.108,25.417,28.996,41.695
ANT,12,32.0,0 days 00:01:35.983000,2.0,HARD,22.0,True,0 days 00:00:25.328000,0 days 00:00:28.984000,0 days 00:00:41.671000,True,,,2,Chinese Grand Prix,95.983,25.328,28.984,41.671
ANT,12,33.0,0 days 00:01:36.443000,2.0,HARD,23.0,True,0 days 00:00:25.615000,0 days 00:00:29.163000,0 days 00:00:41.665000,True,,,2,Chinese Grand Prix,96.443,25.615,29.163,41.665
ANT,12,34.0,0 days 00:01:36.021000,2.0,HARD,24.0,True,0 days 00:00:25.454000,0 days 00:00:29.002000,0 days 00:00:41.565000,True,,,2,Chinese Grand Prix,96.021,25.454,29.002,41.565
ANT,12,35.0,0 days 00:01:36.037000,2.0,HARD,25.0,True,0 days 00:00:25.515000,0 days 00:00:28.991000,0 days 00:00:41.531000,True,,,2,Chinese Grand Prix,96.037,25.515,28.991,41.531
ANT,12,36.0,0 days 00:01:36.014000,2.0,HARD,26.0,True,0 days 00:00:25.480000,0 days 00:00:28.908000,0 days 00:00:41.626000,True,,,2,Chinese Grand Prix,96.014,25.48,28.908,41.626
ANT,12,37.0,0 days 00:01:36.159000,2.0,HARD,27.0,True,0 days 00:00:25.497000,0 days 00:00:28.938000,0 days 00:00:41.724000,True,,,2,Chinese Grand Prix,96.159,25.497,28.938,41.724
ANT,12,38.0,0 days 00:01:35.526000,2.0,HARD,28.0,True,0 days 00:00:25.283000,0 days 00:00:28.807000,0 days 00:00:41.436000,True,,,2,Chinese Grand Prix,95.526,25.283,28.807,41.436
ANT,12,39.0,0 days 00:01:35.494000,2.0,HARD,29.0,True,0 days 00:00:25.300000,0 days 00:00:28.820000,0 days 00:00:41.374000,True,,,2,Chinese Grand Prix,95.494,25.3,28.82,41.374
ANT,12,40.0,0 days 00:01:36.150000,2.0,HARD,30.0,True,0 days 00:00:25.342000,0 days 00:00:29.022000,0 days 00:00:41.786000,True,,,2,Chinese Grand Prix,96.15,25.342,29.022,41.786
ANT,12,41.0,0 days 00:01:35.343000,2.0,HARD,31.0,True,0 days 00:00:25.291000,0 days 00:00:28.839000,0 days 00:00:41.213000,True,,,2,Chinese Grand Prix,95.343,25.291,28.839,41.213
ANT,12,42.0,0 days 00:01:35.930000,2.0,HARD,32.0,True,0 days 00:00:25.261000,0 days 00:00:28.909000,0 days 00:00:41.760000,True,,,2,Chinese Grand Prix,95.93,25.261,28.909,41.76
ANT,12,43.0,0 days 00:01:35.936000,2.0,HARD,33.0,True,0 days 00:00:25.295000,0 days 00:00:29.031000,0 days 00:00:41.610000,True,,,2,Chinese Grand Prix,95.936,25.295,29.031,41.61
ANT,12,44.0,0 days 00:01:35.332000,2.0,HARD,34.0,True,0 days 00:00:25.253000,0 days 00:00:28.719000,0 days 00:00:41.360000,True,,,2,Chinese Grand Prix,95.332,25.253,28.719,41.36
ANT,12,45.0,0 days 00:01:35.528000,2.0,HARD,35.0,True,0 days 00:00:25.211000,0 days 00:00:28.830000,0 days 00:00:41.487000,True,,,2,Chinese Grand Prix,95.528,25.211,28.83,41.487
ANT,12,46.0,0 days 00:01:35.282000,2.0,HARD,36.0,True,0 days 00:00:25.140000,0 days 00:00:28.694000,0 days 00:00:41.448000,True,,,2,Chinese Grand Prix,95.282,25.14,28.694,41.448
ANT,12,47.0,0 days 00:01:35.501000,2.0,HARD,37.0,True,0 days 00:00:25.250000,0 days 00:00:28.612000,0 days 00:00:41.639000,True,,,2,Chinese Grand Prix,95.501,25.25,28.612,41.639
ANT,12,48.0,0 days 00:01:35.706000,2.0,HARD,38.0,True,0 days 00:00:25.262000,0 days 00:00:28.550000,0 days 00:00:41.894000,True,,,2,Chinese Grand Prix,95.706,25.262,28.55,41.894
ANT,12,49.0,0 days 00:01:35.523000,2.0,HARD,39.0,True,0 days 00:00:25.319000,0 days 00:00:28.580000,0 days 00:00:41.624000,True,,,2,Chinese Grand Prix,95.523,25.319,28.58,41.624
ANT,12,50.0,0 days 00:01:35.659000,2.0,HARD,40.0,True,0 days 00:00:25.223000,0 days 00:00:28.659000,0 days 00:00:41.777000,True,,,2,Chinese Grand Prix,95.659,25.223,28.659,41.777
ANT,12,51.0,0 days 00:01:36.011000,2.0,HARD,41.0,True,0 days 00:00:25.263000,0 days 00:00:28.960000,0 days 00:00:41.788000,True,,,2,Chinese Grand Prix,96.011,25.263,28.96,41.788
ANT,12,52.0,0 days 00:01:35.275000,2.0,HARD,42.0,True,0 days 00:00:25.295000,0 days 00:00:28.532000,0 days 00:00:41.448000,True,,,2,Chinese Grand Prix,95.275,25.295,28.532,41.448
ANT,12,53.0,0 days 00:01:37.530000,2.0,HARD,43.0,True,0 days 00:00:25.235000,0 days 00:00:28.462000,0 days 00:00:43.833000,True,,,2,Chinese Grand Prix,97.53,25.235,28.462,43.833
ANT,12,54.0,0 days 00:01:36.176000,2.0,HARD,44.0,True,0 days 00:00:25.478000,0 days 00:00:28.787000,0 days 00:00:41.911000,True,,,2,Chinese Grand Prix,96.176,25.478,28.787,41.911
ANT,12,55.0,0 days 00:01:36.378000,2.0,HARD,45.0,True,0 days 00:00:25.560000,0 days 00:00:28.886000,0 days 00:00:41.932000,True,,,2,Chinese Grand Prix,96.378,25.56,28.886,41.932
ANT,12,56.0,0 days 00:01:36.929000,2.0,HARD,46.0,True,0 days 00:00:25.314000,0 days 00:00:28.861000,0 days 00:00:42.754000,True,,,2,Chinese Grand Prix,96.929,25.314,28.861,42.754
ALO,14,1.0,0 days 00:01:47.230000,1.0,HARD,1.0,True,,0 days 00:00:31.309000,0 days 00:00:44.412000,False,,,2,Chinese Grand Prix,107.23,,31.309,44.412
ALO,14,2.0,0 days 00:01:42.291000,1.0,HARD,2.0,True,0 days 00:00:26.719000,0 days 00:00:31.646000,0 days 00:00:43.926000,True,,,2,Chinese Grand Prix,102.291,26.719,31.646,43.926
ALO,14,3.0,0 days 00:01:41.588000,1.0,HARD,3.0,True,0 days 00:00:26.600000,0 days 00:00:31.151000,0 days 00:00:43.837000,True,,,2,Chinese Grand Prix,101.588,26.6,31.151,43.837
ALO,14,4.0,0 days 00:01:40.471000,1.0,HARD,4.0,True,0 days 00:00:26.212000,0 days 00:00:30.810000,0 days 00:00:43.449000,True,,,2,Chinese Grand Prix,100.471,26.212,30.81,43.449
ALO,14,5.0,0 days 00:01:41.554000,1.0,HARD,5.0,True,0 days 00:00:26.535000,0 days 00:00:31.007000,0 days 00:00:44.012000,True,,,2,Chinese Grand Prix,101.554,26.535,31.007,44.012
ALO,14,6.0,0 days 00:01:41.824000,1.0,HARD,6.0,True,0 days 00:00:26.393000,0 days 00:00:31.047000,0 days 00:00:44.384000,True,,,2,Chinese Grand Prix,101.824,26.393,31.047,44.384
ALO,14,7.0,0 days 00:01:41.659000,1.0,HARD,7.0,True,0 days 00:00:26.579000,0 days 00:00:31.303000,0 days 00:00:43.777000,True,,,2,Chinese Grand Prix,101.659,26.579,31.303,43.777
ALO,14,8.0,0 days 00:01:41.113000,1.0,HARD,8.0,True,0 days 00:00:26.389000,0 days 00:00:31.171000,0 days 00:00:43.553000,True,,,2,Chinese Grand Prix,101.113,26.389,31.171,43.553
ALO,14,9.0,0 days 00:01:41.631000,1.0,HARD,9.0,True,0 days 00:00:26.658000,0 days 00:00:31.460000,0 days 00:00:43.513000,True,,,2,Chinese Grand Prix,101.631,26.658,31.46,43.513
ALO,14,10.0,0 days 00:01:59.919000,1.0,HARD,10.0,True,0 days 00:00:26.504000,0 days 00:00:37.346000,0 days 00:00:56.069000,False,,,2,Chinese Grand Prix,119.919,26.504,37.346,56.069
ALO,14,11.0,0 days 00:02:15.393000,1.0,HARD,11.0,True,0 days 00:00:37.207000,0 days 00:00:40.635000,0 days 00:00:57.551000,False,,,2,Chinese Grand Prix,135.393,37.207,40.635,57.551
ALO,14,12.0,0 days 00:02:20.998000,1.0,HARD,12.0,True,0 days 00:00:36.950000,0 days 00:00:40.579000,0 days 00:01:03.469000,False,,,2,Chinese Grand Prix,140.998,36.95,40.579,63.469
ALO,14,13.0,0 days 00:02:23.746000,1.0,HARD,13.0,True,0 days 00:00:35.617000,0 days 00:00:45.735000,0 days 00:01:02.394000,False,,,2,Chinese Grand Prix,143.746,35.617,45.735,62.394
ALO,14,14.0,0 days 00:01:43.500000,1.0,HARD,14.0,True,0 days 00:00:27.411000,0 days 00:00:31.734000,0 days 00:00:44.355000,True,,,2,Chinese Grand Prix,103.5,27.411,31.734,44.355
ALO,14,15.0,0 days 00:01:41.183000,1.0,HARD,15.0,True,0 days 00:00:26.240000,0 days 00:00:30.898000,0 days 00:00:44.045000,True,,,2,Chinese Grand Prix,101.183,26.24,30.898,44.045
ALO,14,16.0,0 days 00:01:40.260000,1.0,HARD,16.0,True,0 days 00:00:26.131000,0 days 00:00:30.815000,0 days 00:00:43.314000,True,,,2,Chinese Grand Prix,100.26,26.131,30.815,43.314
ALO,14,17.0,0 days 00:01:40.363000,1.0,HARD,17.0,True,0 days 00:00:26.281000,0 days 00:00:30.849000,0 days 00:00:43.233000,True,,,2,Chinese Grand Prix,100.363,26.281,30.849,43.233
ALO,14,18.0,0 days 00:01:41.241000,1.0,HARD,18.0,True,0 days 00:00:27.183000,0 days 00:00:30.854000,0 days 00:00:43.204000,True,,,2,Chinese Grand Prix,101.241,27.183,30.854,43.204
ALO,14,19.0,0 days 00:01:40.356000,1.0,HARD,19.0,True,0 days 00:00:26.150000,0 days 00:00:30.915000,0 days 00:00:43.291000,True,,,2,Chinese Grand Prix,100.356,26.15,30.915,43.291
ALO,14,20.0,0 days 00:01:40.254000,1.0,HARD,20.0,True,0 days 00:00:26.250000,0 days 00:00:30.766000,0 days 00:00:43.238000,True,,,2,Chinese Grand Prix,100.254,26.25,30.766,43.238
ALO,14,21.0,0 days 00:01:39.812000,1.0,HARD,21.0,True,0 days 00:00:26.203000,0 days 00:00:30.635000,0 days 00:00:42.974000,True,,,2,Chinese Grand Prix,99.812,26.203,30.635,42.974
ALO,14,22.0,0 days 00:01:39.938000,1.0,HARD,22.0,True,0 days 00:00:26.218000,0 days 00:00:30.615000,0 days 00:00:43.105000,True,,,2,Chinese Grand Prix,99.938,26.218,30.615,43.105
ALO,14,23.0,0 days 00:01:39.801000,1.0,HARD,23.0,True,0 days 00:00:26.192000,0 days 00:00:30.561000,0 days 00:00:43.048000,True,,,2,Chinese Grand Prix,99.801,26.192,30.561,43.048
ALO,14,24.0,0 days 00:01:39.767000,1.0,HARD,24.0,True,0 days 00:00:26.222000,0 days 00:00:30.534000,0 days 00:00:43.011000,True,,,2,Chinese Grand Prix,99.767,26.222,30.534,43.011
ALO,14,25.0,0 days 00:01:39.721000,1.0,HARD,25.0,True,0 days 00:00:26.187000,0 days 00:00:30.538000,0 days 00:00:42.996000,True,,,2,Chinese Grand Prix,99.721,26.187,30.538,42.996
ALO,14,26.0,0 days 00:01:39.755000,1.0,HARD,26.0,True,0 days 00:00:26.207000,0 days 00:00:30.556000,0 days 00:00:42.992000,True,,,2,Chinese Grand Prix,99.755,26.207,30.556,42.992
ALO,14,27.0,0 days 00:01:40.242000,1.0,HARD,27.0,True,0 days 00:00:26.259000,0 days 00:00:30.598000,0 days 00:00:43.385000,True,,,2,Chinese Grand Prix,100.242,26.259,30.598,43.385
ALO,14,28.0,0 days 00:01:39.745000,1.0,HARD,28.0,True,0 days 00:00:26.146000,0 days 00:00:30.566000,0 days 00:00:43.033000,True,,,2,Chinese Grand Prix,99.745,26.146,30.566,43.033
ALO,14,29.0,0 days 00:01:39.945000,1.0,HARD,29.0,True,0 days 00:00:26.276000,0 days 00:00:30.659000,0 days 00:00:43.010000,True,,,2,Chinese Grand Prix,99.945,26.276,30.659,43.01
ALO,14,30.0,0 days 00:01:40.349000,1.0,HARD,30.0,True,0 days 00:00:26.136000,0 days 00:00:30.955000,0 days 00:00:43.258000,True,,,2,Chinese Grand Prix,100.349,26.136,30.955,43.258
ALO,14,31.0,0 days 00:01:46.419000,1.0,HARD,31.0,True,0 days 00:00:26.450000,0 days 00:00:30.953000,0 days 00:00:49.016000,False,,0 days 01:50:54.634000,2,Chinese Grand Prix,106.419,26.45,30.953,49.016
ALO,14,32.0,0 days 00:02:07.515000,2.0,MEDIUM,1.0,True,0 days 00:00:45.832000,0 days 00:00:31.686000,0 days 00:00:49.997000,False,0 days 01:51:17.946000,0 days 01:53:02.232000,2,Chinese Grand Prix,127.515,45.832,31.686,49.997
LEC,16,1.0,0 days 00:01:41.064000,1.0,MEDIUM,1.0,True,,0 days 00:00:30.192000,0 days 00:00:42.302000,False,,,2,Chinese Grand Prix,101.064,,30.192,42.302
LEC,16,2.0,0 days 00:01:38.558000,1.0,MEDIUM,2.0,True,0 days 00:00:25.954000,0 days 00:00:29.998000,0 days 00:00:42.606000,True,,,2,Chinese Grand Prix,98.558,25.954,29.998,42.606
LEC,16,3.0,0 days 00:01:39.148000,1.0,MEDIUM,3.0,True,0 days 00:00:26.669000,0 days 00:00:29.902000,0 days 00:00:42.577000,True,,,2,Chinese Grand Prix,99.148,26.669,29.902,42.577
LEC,16,4.0,0 days 00:01:37.835000,1.0,MEDIUM,4.0,True,0 days 00:00:25.914000,0 days 00:00:29.661000,0 days 00:00:42.260000,True,,,2,Chinese Grand Prix,97.835,25.914,29.661,42.26
LEC,16,5.0,0 days 00:01:37.863000,1.0,MEDIUM,5.0,True,0 days 00:00:25.914000,0 days 00:00:29.632000,0 days 00:00:42.317000,True,,,2,Chinese Grand Prix,97.863,25.914,29.632,42.317
LEC,16,6.0,0 days 00:01:38.136000,1.0,MEDIUM,6.0,True,0 days 00:00:26.144000,0 days 00:00:29.860000,0 days 00:00:42.132000,True,,,2,Chinese Grand Prix,98.136,26.144,29.86,42.132
LEC,16,7.0,0 days 00:01:37.994000,1.0,MEDIUM,7.0,True,0 days 00:00:25.894000,0 days 00:00:29.733000,0 days 00:00:42.367000,True,,,2,Chinese Grand Prix,97.994,25.894,29.733,42.367
LEC,16,8.0,0 days 00:01:37.794000,1.0,MEDIUM,8.0,True,0 days 00:00:25.841000,0 days 00:00:29.734000,0 days 00:00:42.219000,True,,,2,Chinese Grand Prix,97.794,25.841,29.734,42.219
LEC,16,9.0,0 days 00:01:38.130000,1.0,MEDIUM,9.0,True,0 days 00:00:26.108000,0 days 00:00:29.872000,0 days 00:00:42.150000,True,,,2,Chinese Grand Prix,98.13,26.108,29.872,42.15
LEC,16,10.0,0 days 00:01:52.397000,1.0,MEDIUM,10.0,True,0 days 00:00:26.115000,0 days 00:00:30.067000,0 days 00:00:56.215000,False,,0 days 01:13:01.547000,2,Chinese Grand Prix,112.397,26.115,30.067,56.215
LEC,16,11.0,,2.0,HARD,1.0,True,0 days 00:00:57.124000,0 days 00:00:41.154000,0 days 00:01:03.455000,False,0 days 01:13:27.065000,,2,Chinese Grand Prix,,57.124,41.154,63.455
LEC,16,12.0,,2.0,HARD,2.0,True,0 days 00:00:42.910000,0 days 00:00:44.533000,0 days 00:01:02.739000,False,,,2,Chinese Grand Prix,,42.91,44.533,62.739
LEC,16,13.0,0 days 00:02:26.486000,2.0,HARD,3.0,True,0 days 00:00:37.128000,0 days 00:00:45.067000,0 days 00:01:04.291000,False,,,2,Chinese Grand Prix,146.486,37.128,45.067,64.291
LEC,16,14.0,0 days 00:01:39.851000,2.0,HARD,4.0,True,0 days 00:00:26.409000,0 days 00:00:30.888000,0 days 00:00:42.554000,True,,,2,Chinese Grand Prix,99.851,26.409,30.888,42.554
LEC,16,15.0,0 days 00:01:37.205000,2.0,HARD,5.0,True,0 days 00:00:25.671000,0 days 00:00:29.860000,0 days 00:00:41.674000,True,,,2,Chinese Grand Prix,97.205,25.671,29.86,41.674
LEC,16,16.0,0 days 00:01:37.306000,2.0,HARD,6.0,True,0 days 00:00:25.684000,0 days 00:00:29.518000,0 days 00:00:42.104000,True,,,2,Chinese Grand Prix,97.306,25.684,29.518,42.104
LEC,16,17.0,0 days 00:01:36.877000,2.0,HARD,7.0,True,0 days 00:00:25.833000,0 days 00:00:29.220000,0 days 00:00:41.824000,True,,,2,Chinese Grand Prix,96.877,25.833,29.22,41.824
LEC,16,18.0,0 days 00:01:36.599000,2.0,HARD,8.0,True,0 days 00:00:25.407000,0 days 00:00:29.314000,0 days 00:00:41.878000,True,,,2,Chinese Grand Prix,96.599,25.407,29.314,41.878
LEC,16,19.0,0 days 00:01:36.861000,2.0,HARD,9.0,True,0 days 00:00:25.435000,0 days 00:00:29.322000,0 days 00:00:42.104000,True,,,2,Chinese Grand Prix,96.861,25.435,29.322,42.104
LEC,16,20.0,0 days 00:01:36.833000,2.0,HARD,10.0,True,0 days 00:00:25.608000,0 days 00:00:29.339000,0 days 00:00:41.886000,True,,,2,Chinese Grand Prix,96.833,25.608,29.339,41.886
LEC,16,21.0,0 days 00:01:36.705000,2.0,HARD,11.0,True,0 days 00:00:25.423000,0 days 00:00:29.230000,0 days 00:00:42.052000,True,,,2,Chinese Grand Prix,96.705,25.423,29.23,42.052
LEC,16,22.0,0 days 00:01:36.643000,2.0,HARD,12.0,True,0 days 00:00:25.590000,0 days 00:00:29.215000,0 days 00:00:41.838000,True,,,2,Chinese Grand Prix,96.643,25.59,29.215,41.838
LEC,16,23.0,0 days 00:01:36.813000,2.0,HARD,13.0,True,0 days 00:00:25.616000,0 days 00:00:29.240000,0 days 00:00:41.957000,True,,,2,Chinese Grand Prix,96.813,25.616,29.24,41.957
LEC,16,24.0,0 days 00:01:37.277000,2.0,HARD,14.0,True,0 days 00:00:25.656000,0 days 00:00:29.400000,0 days 00:00:42.221000,True,,,2,Chinese Grand Prix,97.277,25.656,29.4,42.221
LEC,16,25.0,0 days 00:01:37.681000,2.0,HARD,15.0,True,0 days 00:00:26.054000,0 days 00:00:29.422000,0 days 00:00:42.205000,True,,,2,Chinese Grand Prix,97.681,26.054,29.422,42.205
LEC,16,26.0,0 days 00:01:37.574000,2.0,HARD,16.0,True,0 days 00:00:25.771000,0 days 00:00:29.158000,0 days 00:00:42.645000,True,,,2,Chinese Grand Prix,97.574,25.771,29.158,42.645
LEC,16,27.0,0 days 00:01:37.872000,2.0,HARD,17.0,True,0 days 00:00:25.711000,0 days 00:00:30.036000,0 days 00:00:42.125000,True,,,2,Chinese Grand Prix,97.872,25.711,30.036,42.125
LEC,16,28.0,0 days 00:01:37.076000,2.0,HARD,18.0,True,0 days 00:00:25.691000,0 days 00:00:29.208000,0 days 00:00:42.177000,True,,,2,Chinese Grand Prix,97.076,25.691,29.208,42.177
LEC,16,29.0,0 days 00:01:37.107000,2.0,HARD,19.0,True,0 days 00:00:25.517000,0 days 00:00:29.109000,0 days 00:00:42.481000,True,,,2,Chinese Grand Prix,97.107,25.517,29.109,42.481
LEC,16,30.0,0 days 00:01:36.797000,2.0,HARD,20.0,True,0 days 00:00:25.699000,0 days 00:00:29.408000,0 days 00:00:41.690000,True,,,2,Chinese Grand Prix,96.797,25.699,29.408,41.69
LEC,16,31.0,0 days 00:01:36.409000,2.0,HARD,21.0,True,0 days 00:00:25.405000,0 days 00:00:29.148000,0 days 00:00:41.856000,True,,,2,Chinese Grand Prix,96.409,25.405,29.148,41.856
LEC,16,32.0,0 days 00:01:36.624000,2.0,HARD,22.0,True,0 days 00:00:25.841000,0 days 00:00:29.185000,0 days 00:00:41.598000,True,,,2,Chinese Grand Prix,96.624,25.841,29.185,41.598
LEC,16,33.0,0 days 00:01:36.550000,2.0,HARD,23.0,True,0 days 00:00:25.393000,0 days 00:00:29.223000,0 days 00:00:41.934000,True,,,2,Chinese Grand Prix,96.55,25.393,29.223,41.934
LEC,16,34.0,0 days 00:01:36.729000,2.0,HARD,24.0,True,0 days 00:00:25.656000,0 days 00:00:29.080000,0 days 00:00:41.993000,True,,,2,Chinese Grand Prix,96.729,25.656,29.08,41.993
LEC,16,35.0,0 days 00:01:38.511000,2.0,HARD,25.0,True,0 days 00:00:25.494000,0 days 00:00:29.203000,0 days 00:00:43.814000,True,,,2,Chinese Grand Prix,98.511,25.494,29.203,43.814
LEC,16,36.0,0 days 00:01:37.247000,2.0,HARD,26.0,True,0 days 00:00:25.858000,0 days 00:00:29.426000,0 days 00:00:41.963000,True,,,2,Chinese Grand Prix,97.247,25.858,29.426,41.963
LEC,16,37.0,0 days 00:01:36.767000,2.0,HARD,27.0,True,0 days 00:00:25.901000,0 days 00:00:29.213000,0 days 00:00:41.653000,True,,,2,Chinese Grand Prix,96.767,25.901,29.213,41.653
LEC,16,38.0,0 days 00:01:36.759000,2.0,HARD,28.0,True,0 days 00:00:25.516000,0 days 00:00:29.349000,0 days 00:00:41.894000,True,,,2,Chinese Grand Prix,96.759,25.516,29.349,41.894
LEC,16,39.0,0 days 00:01:36.993000,2.0,HARD,29.0,True,0 days 00:00:25.561000,0 days 00:00:29.250000,0 days 00:00:42.182000,True,,,2,Chinese Grand Prix,96.993,25.561,29.25,42.182
LEC,16,40.0,0 days 00:01:38.256000,2.0,HARD,30.0,True,0 days 00:00:26.043000,0 days 00:00:29.941000,0 days 00:00:42.272000,True,,,2,Chinese Grand Prix,98.256,26.043,29.941,42.272
LEC,16,41.0,0 days 00:01:36.840000,2.0,HARD,31.0,True,0 days 00:00:25.517000,0 days 00:00:29.252000,0 days 00:00:42.071000,True,,,2,Chinese Grand Prix,96.84,25.517,29.252,42.071
LEC,16,42.0,0 days 00:01:36.795000,2.0,HARD,32.0,True,0 days 00:00:25.544000,0 days 00:00:29.158000,0 days 00:00:42.093000,True,,,2,Chinese Grand Prix,96.795,25.544,29.158,42.093
LEC,16,43.0,0 days 00:01:36.584000,2.0,HARD,33.0,True,0 days 00:00:25.335000,0 days 00:00:29.135000,0 days 00:00:42.114000,True,,,2,Chinese Grand Prix,96.584,25.335,29.135,42.114
LEC,16,44.0,0 days 00:01:36.649000,2.0,HARD,34.0,True,0 days 00:00:25.554000,0 days 00:00:29.115000,0 days 00:00:41.980000,True,,,2,Chinese Grand Prix,96.649,25.554,29.115,41.98
LEC,16,45.0,0 days 00:01:37.224000,2.0,HARD,35.0,True,0 days 00:00:25.414000,0 days 00:00:29.223000,0 days 00:00:42.587000,True,,,2,Chinese Grand Prix,97.224,25.414,29.223,42.587
LEC,16,46.0,0 days 00:01:36.271000,2.0,HARD,36.0,True,0 days 00:00:25.203000,0 days 00:00:29.112000,0 days 00:00:41.956000,True,,,2,Chinese Grand Prix,96.271,25.203,29.112,41.956
LEC,16,47.0,0 days 00:01:36.204000,2.0,HARD,37.0,True,0 days 00:00:25.441000,0 days 00:00:29.151000,0 days 00:00:41.612000,True,,,2,Chinese Grand Prix,96.204,25.441,29.151,41.612
LEC,16,48.0,0 days 00:01:36.228000,2.0,HARD,38.0,True,0 days 00:00:25.151000,0 days 00:00:29.049000,0 days 00:00:42.028000,True,,,2,Chinese Grand Prix,96.228,25.151,29.049,42.028
LEC,16,49.0,0 days 00:01:36.331000,2.0,HARD,39.0,True,0 days 00:00:25.332000,0 days 00:00:28.967000,0 days 00:00:42.032000,True,,,2,Chinese Grand Prix,96.331,25.332,28.967,42.032
LEC,16,50.0,0 days 00:01:36.387000,2.0,HARD,40.0,True,0 days 00:00:25.340000,0 days 00:00:29.021000,0 days 00:00:42.026000,True,,,2,Chinese Grand Prix,96.387,25.34,29.021,42.026
LEC,16,51.0,0 days 00:01:36.744000,2.0,HARD,41.0,True,0 days 00:00:25.220000,0 days 00:00:28.931000,0 days 00:00:42.593000,True,,,2,Chinese Grand Prix,96.744,25.22,28.931,42.593
LEC,16,52.0,0 days 00:01:36.324000,2.0,HARD,42.0,True,0 days 00:00:25.373000,0 days 00:00:28.989000,0 days 00:00:41.962000,True,,,2,Chinese Grand Prix,96.324,25.373,28.989,41.962
LEC,16,53.0,0 days 00:01:36.320000,2.0,HARD,43.0,True,0 days 00:00:25.134000,0 days 00:00:29.028000,0 days 00:00:42.158000,True,,,2,Chinese Grand Prix,96.32,25.134,29.028,42.158
LEC,16,54.0,0 days 00:01:36.213000,2.0,HARD,44.0,True,0 days 00:00:25.197000,0 days 00:00:28.969000,0 days 00:00:42.047000,True,,,2,Chinese Grand Prix,96.213,25.197,28.969,42.047
LEC,16,55.0,0 days 00:01:36.134000,2.0,HARD,45.0,True,0 days 00:00:25.047000,0 days 00:00:29.019000,0 days 00:00:42.068000,True,,,2,Chinese Grand Prix,96.134,25.047,29.019,42.068
LEC,16,56.0,0 days 00:01:36.011000,2.0,HARD,46.0,True,0 days 00:00:25.129000,0 days 00:00:28.862000,0 days 00:00:42.020000,True,,,2,Chinese Grand Prix,96.011,25.129,28.862,42.02
STR,18,1.0,0 days 00:01:49.471000,1.0,HARD,1.0,True,,0 days 00:00:31.291000,0 days 00:00:44.166000,False,,,2,Chinese Grand Prix,109.471,,31.291,44.166
STR,18,2.0,0 days 00:01:41.830000,1.0,HARD,2.0,True,0 days 00:00:26.760000,0 days 00:00:31.498000,0 days 00:00:43.572000,True,,,2,Chinese Grand Prix,101.83,26.76,31.498,43.572
STR,18,3.0,0 days 00:01:41.798000,1.0,HARD,3.0,True,0 days 00:00:26.812000,0 days 00:00:31.468000,0 days 00:00:43.518000,True,,,2,Chinese Grand Prix,101.798,26.812,31.468,43.518
STR,18,4.0,0 days 00:01:41.854000,1.0,HARD,4.0,True,0 days 00:00:26.814000,0 days 00:00:31.671000,0 days 00:00:43.369000,True,,,2,Chinese Grand Prix,101.854,26.814,31.671,43.369
STR,18,5.0,0 days 00:01:40.992000,1.0,HARD,5.0,True,0 days 00:00:26.536000,0 days 00:00:31.071000,0 days 00:00:43.385000,True,,,2,Chinese Grand Prix,100.992,26.536,31.071,43.385
STR,18,6.0,0 days 00:01:40.971000,1.0,HARD,6.0,True,0 days 00:00:26.716000,0 days 00:00:30.917000,0 days 00:00:43.338000,True,,,2,Chinese Grand Prix,100.971,26.716,30.917,43.338
STR,18,7.0,0 days 00:01:40.956000,1.0,HARD,7.0,True,0 days 00:00:26.685000,0 days 00:00:30.942000,0 days 00:00:43.329000,True,,,2,Chinese Grand Prix,100.956,26.685,30.942,43.329
STR,18,8.0,0 days 00:01:41.174000,1.0,HARD,8.0,True,0 days 00:00:26.692000,0 days 00:00:31.176000,0 days 00:00:43.306000,True,,,2,Chinese Grand Prix,101.174,26.692,31.176,43.306
STR,18,9.0,0 days 00:01:40.883000,1.0,HARD,9.0,True,0 days 00:00:26.575000,0 days 00:00:30.832000,0 days 00:00:43.476000,True,,,2,Chinese Grand Prix,100.883,26.575,30.832,43.476
STR,18,10.0,,1.0,HARD,10.0,True,,,,False,,,2,Chinese Grand Prix,,,,
HUL,27,1.0,0 days 00:01:48.719000,1.0,HARD,1.0,True,,0 days 00:00:32.022000,0 days 00:00:43.880000,False,,,2,Chinese Grand Prix,108.719,,32.022,43.88
